N_unmapped	2549555	2549555	2549555
N_multimapping	6484015	6484015	6484015
N_noFeature	4119235	10026772	10225687
N_ambiguous	4034920	12002	12167
novel_gene_1202_5bd9a17a	0	20	11
novel_gene_931_5bd9a17a	3	2	1
novel_gene_564_5bd9a17a	663	355	308
evm.TU.01.1936	0	0	0
evm.TU.01.2877	0	0	0
evm.TU.01.2844	0	0	0
evm.TU.01.2454	0	0	0
novel_gene_1125_5bd9a17a	178	86	92
novel_gene_769_5bd9a17a	287	151	136
evm.TU.01.2671	1536	767	769
novel_gene_1021_5bd9a17a	0	5	9
evm.TU.01.253	380	197	183
evm.TU.01.2573	1246	611	635
evm.TU.01.1200	151	77	74
evm.TU.01.262	2546	1326	1220
evm.TU.01.589	17	12	5
novel_gene_1162_5bd9a17a	464	234	230
evm.TU.01.2570	47	23	24
novel_gene_808_5bd9a17a	302	168	134
evm.TU.01.540	858	454	404
evm.TU.01.649	280	144	136
evm.TU.01.3041	0	0	0
evm.TU.01.276	2063	1063	1001
novel_gene_973_5bd9a17a	17	3	14
evm.TU.01.1749	0	0	0
evm.TU.01.2344	0	0	0
evm.TU.01.800	36	16	20
evm.TU.01.1203	784	382	402
evm.TU.01.1864	0	0	0
novel_gene_273_5bd9a17a	0	0	0
evm.TU.01.623	25506	12957	12549
evm.TU.01.2263	21	13	8
evm.TU.01.1522	300	141	159
evm.TU.01.842	0	0	0
evm.TU.01.2368	292	143	149
evm.TU.01.1500	147	73	74
evm.TU.01.813	780	373	407
evm.TU.01.2867	662	331	331
novel_gene_1205_5bd9a17a	4573	2377	2299
evm.TU.01.1598	4	1	3
evm.TU.01.1963	0	0	0
evm.TU.01.2629	299	143	156
evm.TU.01.2438	12	5	7
evm.TU.01.1084	0	0	0
evm.TU.01.2826	0	0	0
novel_gene_215_5bd9a17a	69	9	60
evm.TU.01.2967	58	31	27
evm.TU.01.2254	0	0	0
evm.TU.01.2897	43	28	15
evm.TU.01.330	45	27	18
evm.TU.01.336	0	0	0
evm.TU.01.1601	0	0	0
evm.TU.01.2828	1392	681	711
novel_gene_1155_5bd9a17a	90	36	54
evm.TU.01.1385	24	12	12
evm.TU.01.2367	0	0	0
evm.TU.01.1367	0	0	0
evm.TU.01.1388	46	29	17
novel_gene_603_5bda875f	2328	1111	1217
evm.TU.01.125	0	0	0
evm.TU.01.1295	264	134	130
evm.TU.01.1617	0	0	0
novel_gene_307_5bd9a17a	0	0	0
novel_gene_963_5bd9a17a	2808	1183	1625
evm.TU.01.1325	1	0	1
evm.TU.01.526	149	74	75
evm.TU.01.1624	0	0	0
evm.TU.01.81	268	135	133
novel_gene_555_5bd9a17a	0	0	0
evm.TU.01.1693	3	1	2
evm.TU.01.2383	0	0	0
evm.TU.01.2456	297	168	129
novel_gene_318_5bd9a17a	186	90	96
evm.TU.01.2821	199	92	107
evm.TU.01.153	49	21	28
evm.TU.01.331	477	221	256
